,Mu(eV),Temp(K),ElCond_xx,ElCond_xy,ElCond_yy,ElCond_xz,ElCond_yz,ElCond_zz,Material,Parameter_el,Label,Plottag_el,Seebeck_xx,Seebeck_xy,Seebeck_xz,Seebeck_yx,Seebeck_yy,Seebeck_yz,Seebeck_zx,Seebeck_zy,Seebeck_zz,Parameter_sb,Plottag_sb,Kappa_xx,Kappa_xy,Kappa_yy,Kappa_xz,Kappa_yz,Kappa_zz,Parameter,Plottag,ZT
239,2.4535,300.0,5240493.46,914.6973972,5314206.409,-7094.294172,2039.299448,5277102.503,CsPbI3,elcond,CsPbI3,CsPbI$_{3}$,-1.841208791e-05,1.805347723e-08,-3.304208583e-08,1.689374339e-08,-2.349468508e-05,3.304828162e-08,-2.792606929e-08,3.385835583e-08,-2.204773173e-05,seebeck,CsPbI$_{3}$,43.77771323,0.01346367652,43.96935971,-0.04122968449,-0.009986283097,43.73867799,kappa,CsPbI$_{3}$,0.01217436857138828
240,2.5035,300.0,6193002.995,1166.288653,6486990.386,-6431.701894,-557.3475818,6367715.715,CsPbI3,elcond,CsPbI3,CsPbI$_{3}$,-1.90728593e-05,-5.551783322e-10,-1.337774157e-08,-7.507839202e-10,-2.012013866e-05,3.114043122e-08,-1.197386371e-08,3.171841042e-08,-2.009379176e-05,seebeck,CsPbI$_{3}$,42.85045253,0.007708477961,42.00784697,-0.0556562779,0.006263844443,42.46786384,kappa,CsPbI$_{3}$,0.015772434845352408
241,2.5534999999999997,300.0,6882468.464,1197.827836,6986809.395,-7180.97988,-690.6209186,7000557.875,CsPbI3,elcond,CsPbI3,CsPbI$_{3}$,-1.926546011e-06,4.82075237e-09,2.567775856e-08,6.389917083e-09,7.682458901e-06,7.540038222e-09,1.972096935e-08,7.951105538e-09,3.460186935e-06,seebeck,CsPbI$_{3}$,40.5058107,0.00617050453,39.34086094,-0.05835938217,-0.01231486943,39.3052004,kappa,CsPbI$_{3}$,0.00018919381177125182
242,-4.405,300.0,2177343.611,2926.23344,2177845.814,-4081.055918,271.4168259,1521312.277,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-1.013193739e-05,1.594799312e-07,-9.699391215e-08,1.570667348e-07,-1.188360426e-05,1.45680562e-08,-8.85192574e-08,1.806342525e-08,-2.88828794e-05,seebeck,CsPbBr$_{2}$I,15.99526097,0.0223008902,16.27033104,-0.02910650683,-0.001877731042,10.56615306,kappa,CsPbBr$_{2}$I,0.004192199006383276
243,-4.355,300.0,2333159.201,1473.819968,2374454.058,-3983.64139,-37.09380161,1763846.987,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-4.567771939e-06,1.08220384e-07,-2.836791914e-08,1.068776193e-07,-3.659726098e-06,1.031889062e-08,-3.870613316e-09,1.444414847e-08,-1.946382393e-05,seebeck,CsPbBr$_{2}$I,16.21161255,0.00373658453,15.97101179,-0.02409790523,-0.000498484945,12.83723111,kappa,CsPbBr$_{2}$I,0.0009008411925910112
244,-4.305000000000001,300.0,2335532.889,-1209.638064,2312982.32,-3183.528259,-298.9874197,2030379.736,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-4.338974865e-06,1.781453208e-07,-1.086189726e-07,1.791211333e-07,-2.946884911e-06,1.026245247e-08,-1.058014916e-07,1.403575916e-08,-1.6534512e-05,seebeck,CsPbBr$_{2}$I,17.89552906,-0.003736944265,18.29739636,-0.02161248122,-0.000875647643,13.99689049,kappa,CsPbBr$_{2}$I,0.0007371179184166545
245,-4.255,300.0,2501958.215,-2836.225866,2521665.492,-2007.405496,-359.5033965,2170166.79,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-8.625910789e-06,4.233841001e-08,-3.539050195e-08,4.456291767e-08,-1.091101306e-05,9.92283938e-09,-4.114390865e-08,1.11765366e-08,-8.261527917e-06,seebeck,CsPbBr$_{2}$I,17.59218882,-0.02091918975,17.49797193,-0.02073965448,-0.003995469209,15.83823461,kappa,CsPbBr$_{2}$I,0.003174617118870096
246,-4.205,300.0,2545435.306,-4875.171627,2560309.645,-1907.310035,-627.0797554,2333844.165,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,2.508817355e-06,9.550186134e-08,-4.648256007e-08,9.014922083e-08,5.016972219e-06,1.089438802e-08,-4.029700418e-08,1.621931092e-08,-1.021486272e-05,seebeck,CsPbBr$_{2}$I,18.17463958,-0.02159659409,18.11806506,-0.009534727566,-0.004908200714,16.62833822,kappa,CsPbBr$_{2}$I,0.0002644573256437733
247,-4.155,300.0,2498123.911,-4920.468308,2478910.945,-897.4739356,-978.6968309,2435342.462,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-5.134542427e-06,4.157739761e-08,-2.918958395e-08,4.425799899e-08,-6.329426442e-06,4.718055854e-09,-3.039405678e-08,3.894678009e-09,-3.885659849e-06,seebeck,CsPbBr$_{2}$I,19.62172881,-0.04157145295,19.88232939,-0.01194456118,-0.004203451409,17.6434676,kappa,CsPbBr$_{2}$I,0.001006935043594414
248,-4.105,300.0,2707191.193,-6204.215598,2731111.749,-787.0555502,-892.8835389,2519889.676,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-6.273650423e-06,-7.988132386e-08,2.182997358e-09,-7.832820007e-08,-6.651138947e-06,1.551593818e-08,2.401394573e-09,1.679094204e-08,-6.664550856e-06,seebeck,CsPbBr$_{2}$I,18.35360693,-0.02731950702,18.15936969,-0.007919577478,-0.008941658893,18.39723166,kappa,CsPbBr$_{2}$I,0.0017416439995815846
249,-4.055000000000001,300.0,2655285.007,-4931.712031,2648615.187,-708.6751557,-1188.850347,2610261.476,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,6.145622863e-06,2.795453011e-08,-6.219666486e-09,2.552181387e-08,7.489124871e-06,-5.46140639e-09,-4.078766221e-09,-1.175745545e-09,-2.054276742e-06,seebeck,CsPbBr$_{2}$I,19.38920079,-0.03589238384,19.52773422,-0.008596514883,-0.007634789672,18.71475182,kappa,CsPbBr$_{2}$I,0.0015516876402185671
250,-4.005,300.0,2591165.203,-4238.635046,2589986.162,-957.4186643,-1320.76759,2631130.296,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-5.78930674e-06,-1.009312225e-07,2.450759272e-08,-9.913644719e-08,-6.907594498e-06,5.28301142e-09,2.31676041e-08,3.30822797e-09,-3.289974341e-06,seebeck,CsPbBr$_{2}$I,20.48391358,-0.02938929913,20.52268352,-0.009817711618,-0.006726537636,19.54625925,kappa,CsPbBr$_{2}$I,0.0012719104756221057
251,-3.955,300.0,2810907.261,-3292.220281,2823556.261,-1566.174477,-1075.971429,2721435.88,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-4.20614523e-06,-8.856147114e-08,3.122441418e-08,-8.856453422e-08,-3.852213929e-06,-1.090710154e-09,3.134497795e-08,-1.679713975e-09,-2.690424687e-06,seebeck,CsPbBr$_{2}$I,18.72096311,-0.01579440801,18.63986954,-0.01216601417,-0.009487611004,19.32286785,kappa,CsPbBr$_{2}$I,0.0007969078639415612
252,-3.9050000000000002,300.0,2694019.38,-1361.76265,2687627.232,-2271.071394,-1092.617606,2707330.44,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,8.000455231e-06,-2.616947494e-08,4.515725072e-08,-2.638683689e-08,8.384187622e-06,-2.519124338e-08,5.07612052e-08,-2.209579038e-08,1.057752481e-06,seebeck,CsPbBr$_{2}$I,20.02864315,-0.01729553535,20.13280075,-0.01595544844,-0.00523421285,19.95151175,kappa,CsPbBr$_{2}$I,0.002582853895868796
253,-3.8550000000000004,300.0,2636713.929,-748.171063,2639239.402,-2921.01785,-650.1849806,2723729.617,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-5.623680145e-06,-8.220668732e-08,1.498957621e-08,-8.195352136e-08,-6.184118439e-06,-1.101144823e-08,1.164544447e-08,-1.153002588e-08,-2.967367771e-06,seebeck,CsPbBr$_{2}$I,20.57184195,-0.003648381213,20.57266329,-0.01811851545,-0.00509670056,20.0682873,kappa,CsPbBr$_{2}$I,0.001216052464649535
254,-3.805,300.0,2815439.222,486.95773,2822391.503,-3051.924076,-291.1105383,2774898.138,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-1.363754282e-06,-4.443693378e-08,9.033247862e-09,-4.427738855e-08,-1.16833545e-06,-1.399817604e-08,5.571256213e-09,-1.460668305e-08,1.897527932e-06,seebeck,CsPbBr$_{2}$I,18.81193911,0.0004215247874,18.79071316,-0.02207558792,-0.004294894954,19.47602988,kappa,CsPbBr$_{2}$I,8.350377345856212e-05
255,-3.7550000000000003,300.0,2664408.236,1237.653314,2663020.599,-3414.912505,-229.9197248,2675544.994,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,7.720573653e-06,-1.34054335e-08,4.228680156e-09,-1.326941681e-08,7.958009505e-06,-2.530402078e-08,1.170783499e-08,-2.467471357e-08,1.836886283e-06,seebeck,CsPbBr$_{2}$I,20.08642008,0.002226723175,20.13180887,-0.01841556175,0.001456020138,20.29654293,kappa,CsPbBr$_{2}$I,0.002372021503973682
256,-3.705,300.0,2634042.876,1064.570545,2635802.25,-2910.503357,353.4481923,2728356.195,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-3.323796419e-06,-3.803046643e-09,-3.474511624e-08,-3.861682538e-09,-3.515840065e-06,-1.115457408e-08,-3.66323763e-08,-1.039433872e-08,-4.323601489e-07,seebeck,CsPbBr$_{2}$I,19.76205499,0.008490102276,19.74999894,-0.01872794987,0.0004344386669,19.0904181,kappa,CsPbBr$_{2}$I,0.0004417543374877346
257,-3.6550000000000002,300.0,2698141.454,1349.138406,2697976.287,-2060.310989,630.0956339,2625068.315,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,2.582510949e-06,7.460927207e-09,-3.872012012e-08,7.562499068e-09,2.736344121e-06,-1.892538283e-08,-4.338627528e-08,-1.840811152e-08,7.139724553e-06,seebeck,CsPbBr$_{2}$I,18.53888145,0.003818247606,18.55106875,-0.01708712946,0.002081597625,19.30137538,kappa,CsPbBr$_{2}$I,0.00029119692515826816
258,-3.6050000000000004,300.0,2551778.943,732.0413704,2551927.193,-1654.193795,575.0748063,2561160.887,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,7.17426107e-06,2.063929096e-08,-3.743964412e-08,2.057667278e-08,6.916274932e-06,-6.530638017e-09,-3.344869439e-08,-7.788552894e-09,1.197439274e-06,seebeck,CsPbBr$_{2}$I,18.93531223,0.006417191884,18.94640948,-0.008141566585,0.006578888712,18.5239109,kappa,CsPbBr$_{2}$I,0.0020808759288384253
259,-3.555,300.0,2480798.704,407.7856954,2483416.227,-575.0101368,905.3110353,2489535.538,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,4.012347847e-06,2.490433116e-08,-4.43373304e-08,2.499427214e-08,4.605449693e-06,-1.143150814e-08,-4.587335902e-08,-8.974515183e-09,1.128887447e-05,seebeck,CsPbBr$_{2}$I,17.84596523,0.002833695515,17.7859008,-0.007865409473,0.005033641035,17.06593074,kappa,CsPbBr$_{2}$I,0.000671382307053562
260,-3.5050000000000003,300.0,2392818.5,51.12607514,2381452.888,-34.84394657,978.310952,2254748.859,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,9.578999006e-06,1.035344741e-08,-2.831655209e-08,1.040917004e-08,9.286784675e-06,-1.543958681e-08,-3.011173561e-08,-1.459871306e-08,1.322551593e-05,seebeck,CsPbBr$_{2}$I,16.27294179,0.0007681774301,16.37647284,-0.002905173762,0.006548910785,16.19694761,kappa,CsPbBr$_{2}$I,0.004047670932039764
261,-3.455,300.0,2142815.453,-255.8525166,2152116.877,205.2887721,1031.811211,2048258.419,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,2.38010277e-05,3.393056661e-08,-1.855993326e-08,3.383509795e-08,2.344294272e-05,-7.241344656e-09,-1.9606965e-08,-8.304170152e-09,2.206415424e-05,seebeck,CsPbBr$_{2}$I,14.65606662,-0.001731870373,14.53878189,0.001135371668,0.006433556159,13.44528511,kappa,CsPbBr$_{2}$I,0.024847346337071006
262,-3.4050000000000002,300.0,1752662.617,-714.5919576,1749532.591,597.8712951,954.0659148,1595785.17,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,2.483361823e-05,2.509991213e-08,-2.267965729e-08,2.483136873e-08,2.563114798e-05,-3.011183767e-09,-1.788148592e-08,7.458856463e-09,4.362748997e-05,seebeck,CsPbBr$_{2}$I,13.59440147,-0.0006728733555,13.61269533,-0.001430436621,0.004965592121,12.07479568,kappa,CsPbBr$_{2}$I,0.023852806643113823
263,-3.3550000000000004,300.0,1507223.026,-509.5045687,1500571.172,227.1706888,561.5928073,1192484.963,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,2.718694256e-05,-2.546576145e-08,6.394028426e-08,-2.549731299e-08,2.686373431e-05,9.563989264e-09,8.08457779e-08,1.221784683e-08,2.729989525e-05,seebeck,CsPbBr$_{2}$I,10.88309801,-0.00245080315,10.9145413,-0.001810004896,0.006172809305,10.6649031,kappa,CsPbBr$_{2}$I,0.030709091888470874
264,-3.305,300.0,1193073.686,-178.6234973,1195945.313,-688.1052336,567.8820038,1094383.643,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,3.356949565e-05,-5.754175709e-09,6.71509615e-08,-5.757375088e-09,3.345158444e-05,-2.588296017e-10,7.822888045e-08,-4.378594266e-09,2.558663777e-05,seebeck,CsPbBr$_{2}$I,9.545138531,-0.00336143163,9.474932441,0.001424531466,0.002732660948,7.207601816,kappa,CsPbBr$_{2}$I,0.042256733155856464
265,-3.2550000000000003,300.0,997761.3652,-197.4148097,992994.228,-622.7157574,288.8996539,812247.7828,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,2.4604035e-05,2.246767295e-09,-9.595050675e-09,2.087567109e-09,2.539167717e-05,2.217576042e-08,-2.749960296e-08,3.412136247e-08,4.509161637e-05,seebeck,CsPbBr$_{2}$I,7.570020206,-0.001506265148,7.582376545,-0.001416242579,0.003042610116,6.456352529,kappa,CsPbBr$_{2}$I,0.02393666113779531
266,-3.205,300.0,800940.3539,-166.772447,798075.7375,-197.7064084,190.2169779,594528.175,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,3.607988223e-05,-2.37798047e-09,-5.306496949e-08,-2.20291879e-09,3.52801739e-05,1.468433738e-09,-7.478606399e-08,5.414149981e-09,4.599721797e-05,seebeck,CsPbBr$_{2}$I,6.562512777,-0.0009734598273,6.552799813,-0.002860578521,0.001032618997,5.273557255,kappa,CsPbBr$_{2}$I,0.04766301277881461
267,-3.1550000000000002,300.0,667406.5442,-89.42320417,667888.9361,-4.683995787,72.59297588,471747.3448,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,3.768407377e-06,-1.637640174e-08,1.265793564e-08,-1.637678223e-08,3.840459598e-06,6.206394308e-08,1.787201376e-08,8.826743519e-08,6.448368782e-06,seebeck,CsPbBr$_{2}$I,6.181199118,-0.0007672088508,6.157770817,-0.002956206769,-0.001410057907,4.799762067,kappa,CsPbBr$_{2}$I,0.00045999665344675873
268,-3.1050000000000004,300.0,728361.3034,-60.36752523,727062.422,-228.499049,-392.515482,517713.6099,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,8.653974504e-07,-1.254538422e-08,3.200836452e-08,-1.257720468e-08,9.315123663e-07,6.39114469e-08,5.05133659e-08,9.924144566e-08,-1.159241296e-05,seebeck,CsPbBr$_{2}$I,4.725389586,0.0003233155197,4.730008442,-0.001477989898,-0.0007640728294,4.15768494,kappa,CsPbBr$_{2}$I,3.463073603092371e-05
269,-3.055,300.0,648832.13,94.97208404,648670.7748,-345.7389245,-570.8341131,558966.6659,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,1.317461544e-05,-1.89980256e-08,3.988090026e-09,-1.904424439e-08,1.28399719e-05,-5.267725641e-09,2.649275839e-08,2.966551571e-08,-2.220566259e-05,seebeck,CsPbBr$_{2}$I,5.231273969,-0.0001348644661,5.231655413,-0.002237311357,-0.001667277502,4.891953288,kappa,CsPbBr$_{2}$I,0.0064583567611794235
270,-3.0050000000000003,300.0,646810.535,142.6463936,647864.8318,-406.8911038,-468.4149125,712645.5199,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-7.131738779e-06,-1.115241538e-08,7.656919309e-09,-1.109197291e-08,-7.203859286e-06,-9.306179419e-08,2.265162148e-08,-6.654844057e-08,-3.467835006e-05,seebeck,CsPbBr$_{2}$I,5.049362208,0.0005400431832,5.049545512,-0.003487117302,-0.0009557832528,5.189952249,kappa,CsPbBr$_{2}$I,0.001954576483934458
271,-2.955,300.0,674270.5437,141.7865097,675305.231,-618.5420423,-28.24318268,854815.9105,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-2.882420349e-06,-7.261574541e-09,8.048316636e-09,-7.199104141e-09,-2.954147731e-06,-9.139561691e-08,1.472858378e-08,-7.182554931e-08,-1.448494115e-05,seebeck,CsPbBr$_{2}$I,5.131306082,0.001326289434,5.140347738,-0.002155481811,-0.0008976325758,5.689545,kappa,CsPbBr$_{2}$I,0.0003275232624299347
272,-2.9050000000000002,300.0,705747.8824,196.0295576,707272.4619,-555.7549319,334.2143411,920448.6913,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-1.762396976e-05,3.15366403e-09,-6.932594813e-08,3.180625749e-09,-1.760867313e-05,-7.264701185e-09,-5.70307494e-08,-3.271598712e-09,-1.120972088e-05,seebeck,CsPbBr$_{2}$I,5.768187161,0.0008996867589,5.77560847,-0.0004807641915,-0.001498513488,6.360469013,kappa,CsPbBr$_{2}$I,0.011400895706045492
273,-2.8550000000000004,300.0,828987.1531,212.8386841,830371.5823,-75.11156924,178.3786758,978041.1035,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-1.89589472e-05,1.794882594e-08,-1.094827142e-07,1.794173615e-08,-1.893795557e-05,3.231112894e-08,-9.454174368e-08,3.155761594e-08,3.802185435e-06,seebeck,CsPbBr$_{2}$I,5.860975051,-0.0004261132133,5.87275183,0.001772078406,-0.0002834341944,5.915325393,kappa,CsPbBr$_{2}$I,0.015252028793714335
274,-2.805,300.0,923430.7777,19.11762862,925039.75,769.91011,-187.8994419,855330.5632,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-9.747833969e-06,5.788706329e-08,-1.374317171e-07,5.780669991e-08,-9.765869201e-06,5.652553826e-08,-1.188943533e-07,5.388204249e-08,2.298684555e-05,seebeck,CsPbBr$_{2}$I,6.067520316,-0.002431135201,6.078811202,0.001945906595,0.001018222919,6.253408385,kappa,CsPbBr$_{2}$I,0.0043384101526057015
275,-2.7550000000000003,300.0,949489.2253,-531.3507646,951291.0455,1275.58103,-272.3219204,747565.811,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,6.536796939e-06,8.836613646e-08,2.486314384e-08,8.812643582e-08,6.517715045e-06,-5.380692002e-08,3.755684358e-08,-6.9906894e-08,9.999012069e-06,seebeck,CsPbBr$_{2}$I,5.765829528,-0.003189617238,5.776200467,-0.001336441727,0.00290796468,6.064709056,kappa,CsPbBr$_{2}$I,0.0021109574809651446
276,-2.705,300.0,832220.8528,-1028.716521,833836.1412,262.3192386,422.9534143,730025.283,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,2.962080154e-05,6.483207639e-08,1.82960903e-07,6.456928695e-08,2.962137332e-05,-8.506426753e-08,1.999011794e-07,-1.115577598e-07,5.256744437e-06,seebeck,CsPbBr$_{2}$I,5.383739798,-0.002785140788,5.393917041,0.001730369516,-0.0002367344089,5.422896778,kappa,CsPbBr$_{2}$I,0.04068828635293991
277,-2.6550000000000002,300.0,619120.3879,-829.8083094,620262.5158,-667.9574451,603.9332011,692704.476,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,4.09402808e-05,-7.229956424e-09,1.083007587e-07,-7.350507988e-09,4.094331491e-05,3.706878975e-08,1.355846722e-07,-2.052020845e-09,6.754068168e-07,seebeck,CsPbBr$_{2}$I,5.234501421,-0.005593812726,5.245955781,0.001404945604,-0.0003488736626,5.636605958,kappa,CsPbBr$_{2}$I,0.0594733870484989
278,-2.6050000000000004,300.0,496032.3571,-658.921695,497092.8677,-766.3263987,150.8264696,733908.8579,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,1.098319773e-05,4.282868196e-08,-5.919343868e-08,4.271844622e-08,1.08848113e-05,1.544591474e-07,-1.990798528e-08,1.007517576e-07,-8.407278377e-06,seebeck,CsPbBr$_{2}$I,4.960116677,-0.00622356118,4.972081533,-0.0006754032242,0.0005450777239,5.441966018,kappa,CsPbBr$_{2}$I,0.0036190699218950047
279,-2.555,300.0,540992.5097,-923.6575479,542681.873,-267.0253306,-430.9465109,768633.5614,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-2.046748462e-05,-1.012146164e-07,-1.36355367e-07,-1.009331368e-07,-2.050304429e-05,5.113621686e-08,-1.005026813e-07,2.909108312e-08,-7.765421903e-06,seebeck,CsPbBr$_{2}$I,4.537486854,0.0007861883413,4.544700425,-0.002582767066,0.003086117068,5.758950785,kappa,CsPbBr$_{2}$I,0.014983941626698291
280,-2.5050000000000003,300.0,632316.5255,11.98546619,633815.5877,50.15674178,-145.2978946,818772.5045,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-2.092925991e-05,-2.649417229e-07,-2.357536834e-08,-2.643246716e-07,-2.07371886e-05,-1.47307507e-07,-1.753538567e-08,-1.160681198e-07,-9.170626902e-06,seebeck,CsPbBr$_{2}$I,4.796371103,5.835392107e-05,4.803866298,-0.001437509824,0.002781118676,6.018988957,kappa,CsPbBr$_{2}$I,0.01732410278342275
281,-2.455,300.0,737420.6687,1065.456948,738280.0863,69.48331964,669.0234933,868908.2702,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-1.95505106e-05,1.176048451e-09,-2.397579779e-08,1.297528228e-09,-1.947308652e-05,-9.280332537e-08,-1.950579936e-08,-6.972956403e-08,-7.58728703e-06,seebeck,CsPbBr$_{2}$I,5.191101673,-0.004099861337,5.199603666,0.001458535947,0.001006402218,6.347888912,kappa,CsPbBr$_{2}$I,0.01628895540570025
282,-2.4050000000000002,300.0,815659.3978,314.8502303,816322.5543,320.5192511,848.765927,905519.9255,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-8.908491487e-06,1.50245826e-07,-4.416902506e-08,1.50195604e-07,-8.84090603e-06,1.21727432e-08,-3.978530052e-08,1.120484322e-08,-8.521162654e-06,seebeck,CsPbBr$_{2}$I,5.617815848,0.001674953343,5.622481686,0.001377905904,0.003540850474,6.976279744,kappa,CsPbBr$_{2}$I,0.0034567736180815215
283,-2.3550000000000004,300.0,847657.4208,-336.8553793,847971.5376,525.9826309,751.0314146,986293.6407,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-5.677933976e-06,3.607064338e-08,2.990653602e-08,3.603300337e-08,-5.651553441e-06,1.681474168e-08,2.0188846e-08,6.581250815e-09,-1.595515682e-05,seebeck,CsPbBr$_{2}$I,6.10809252,0.002103766092,6.112590636,-0.0008152089614,0.004783118395,7.534163629,kappa,CsPbBr$_{2}$I,0.0013421983256241786
284,-2.305,300.0,876484.6595,-284.8041594,876811.1663,51.61866542,721.8719433,1109287.049,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-3.516566503e-06,-1.245678851e-08,9.84511796e-08,-1.252053928e-08,-3.493294697e-06,6.893364706e-08,7.727365541e-08,4.736604322e-08,-1.439807767e-05,seebeck,CsPbBr$_{2}$I,6.320855679,-0.001043453694,6.321922444,-0.0001460327939,0.001226961682,7.970033318,kappa,CsPbBr$_{2}$I,0.0005144312817691711
285,-2.2550000000000003,300.0,891889.8026,-221.9391292,891964.9743,-523.9847719,74.51924949,1204922.63,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-3.255812905e-06,-9.914337336e-09,2.603483882e-08,-9.972757537e-09,-3.200338621e-06,1.008380983e-07,2.218260159e-08,7.421800733e-08,-9.992169246e-06,seebeck,CsPbBr$_{2}$I,6.577785819,-0.001033674878,6.578384812,0.001621163846,0.001428351201,8.625936692,kappa,CsPbBr$_{2}$I,0.0004311929042593763
286,-2.205,300.0,914214.1193,-127.006778,913929.7596,-370.6092868,-420.3282062,1274232.962,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-4.654213319e-06,-2.604502148e-08,-7.411320935e-08,-2.608241804e-08,-4.696680891e-06,3.692467024e-08,-5.220398618e-08,2.758305799e-08,-8.029615291e-06,seebeck,CsPbBr$_{2}$I,6.781779247,-5.117280421e-05,6.786476887,0.0017705224,0.0003356482862,9.321701957,kappa,CsPbBr$_{2}$I,0.000876028225632304
287,-2.1550000000000002,300.0,950963.2827,106.1541901,951450.8694,364.1176406,-491.0761609,1342726.833,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-3.913686014e-06,-2.172933396e-08,-1.008257736e-07,-2.176153015e-08,-3.931030292e-06,-1.671397854e-08,-7.264320977e-08,-1.019867218e-08,-8.43397673e-06,seebeck,CsPbBr$_{2}$I,6.827380257,3.748319231e-05,6.824896522,0.001040194912,-0.0006154930555,9.961036254,kappa,CsPbBr$_{2}$I,0.0006400337449508575
288,-2.1050000000000004,300.0,965099.2985,252.6740715,965153.2145,841.327073,-262.4972537,1435072.227,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-3.229090379e-06,-1.813526665e-08,2.090616653e-09,-1.81758395e-08,-3.262224089e-06,-5.67915756e-08,-1.595951532e-09,-3.725760186e-08,-8.326795725e-06,seebeck,CsPbBr$_{2}$I,7.09255737,0.00128979246,7.099261787,0.001116700702,0.0002989494065,10.31677898,kappa,CsPbBr$_{2}$I,0.000425648197471353
289,-2.055,300.0,988331.2574,445.8291743,989199.4499,649.7797902,236.3838559,1500633.605,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,-1.46589628e-06,-5.821691863e-08,4.162265887e-08,-5.821108638e-08,-1.482306483e-06,-7.239118183e-08,2.559352002e-08,-4.833667639e-08,-5.639563549e-06,seebeck,CsPbBr$_{2}$I,7.085466626,0.002700184699,7.084012003,0.002803018036,0.001203613053,10.81975426,kappa,CsPbBr$_{2}$I,8.992114208151103e-05
290,-2.0050000000000003,300.0,992297.0985,529.847672,992673.6522,334.9878907,693.1596477,1549132.133,CsPbBr2I,elcond,CsPbBr2I,CsPbBr$_{2}$I,5.934528595e-07,-2.668527308e-08,1.745842708e-08,-2.66613358e-08,6.440894206e-07,-2.496336191e-08,1.055850456e-08,-1.730650433e-08,-2.310179314e-06,seebeck,CsPbBr$_{2}$I,7.081053837,0.005474130936,7.084243799,0.003166170646,0.001133025926,11.1168249,kappa,CsPbBr$_{2}$I,1.4805992786192075e-05
