,Mu(eV),Temp(K),Seebeck_xx,Seebeck_xy,Seebeck_xz,Seebeck_yx,Seebeck_yy,Seebeck_yz,Seebeck_zx,Seebeck_zy,Seebeck_zz,Material,Parameter,Label
1201,3.7,500.0,0.0004300452759,4.208816093e-07,-3.943900528e-07,4.236948582e-07,0.0004300617355,2.383231422e-07,-1.957560718e-07,1.665729473e-07,0.000441023054,CsPbBrI2,seebeck,500K
1202,3.75,500.0,0.0005280236151,4.241340626e-07,-3.898790319e-07,4.269475491e-07,0.0005280454649,2.398156946e-07,-1.922640843e-07,1.676407395e-07,0.0005390108262,CsPbBrI2,seebeck,500K
1203,3.8,500.0,0.0006273731158,4.251780447e-07,-3.884754654e-07,4.279917307e-07,0.0006273966971,2.40314737e-07,-1.911500615e-07,1.679953077e-07,0.000638366048,CsPbBrI2,seebeck,500K
1204,3.85,500.0,0.0007271572372,4.254394702e-07,-3.880061917e-07,4.282527817e-07,0.0007271813964,2.404624887e-07,-1.906831009e-07,1.680847461e-07,0.0007381609144,CsPbBrI2,seebeck,500K
1205,3.9,500.0,0.0008269833922,4.248205969e-07,-3.875427775e-07,4.276291572e-07,0.0008270080531,2.403867445e-07,-1.893438176e-07,1.678686739e-07,0.0008380795188,CsPbBrI2,seebeck,500K
1206,3.95,500.0,0.0009258495713,4.174930962e-07,-3.841758365e-07,4.202529978e-07,0.0009258776474,2.391173804e-07,-1.767827677e-07,1.653139679e-07,0.0009378811344,CsPbBrI2,seebeck,500K
1207,4.0,500.0,0.001014553633,3.432157351e-07,-3.504869979e-07,3.454841501e-07,0.001014615634,2.261008361e-07,-4.986831361e-08,1.393194796e-07,0.001036059766,CsPbBrI2,seebeck,500K
1208,-4.0,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1209,-3.95,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1210,-3.9,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1211,-3.85,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1212,-3.8,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1213,-3.75,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1214,-3.7,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1215,-3.65,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1216,-3.6,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1217,-3.55,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1218,-3.5,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1219,-3.45,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1220,-3.4,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1221,-3.35,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1222,-3.3,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1223,-3.25,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1224,-3.2,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1225,-3.15,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1226,-3.1,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1227,-3.05,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1228,-3.0,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1229,-2.95,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1230,-2.9,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1231,-2.85,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1232,-2.8,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1233,-2.75,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1234,-2.7,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1235,-2.65,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1236,-2.6,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1237,-2.55,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1238,-2.5,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1239,-2.45,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1240,-2.4,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1241,-2.35,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1242,-2.3,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,450K
1243,-2.25,450.0,-0.003081021744,-3.123344879e-07,1.090438327e-05,-3.522913195e-07,-0.003081231128,-5.482658515e-06,1.169438604e-07,-2.47223788e-08,-0.003087234602,CsPbBrI2,seebeck,450K
1244,-2.2,450.0,-0.00303776866,-5.271585484e-07,1.070367644e-05,-6.253906574e-07,-0.003040928763,-6.986629702e-06,2.382196715e-07,-1.496634572e-07,-0.003036068947,CsPbBrI2,seebeck,450K
1245,-2.15,450.0,-0.002960804902,-8.09439564e-07,1.465954598e-05,-9.496562602e-07,-0.002964734271,-1.007202287e-05,2.323108871e-07,-1.486031668e-07,-0.002973045221,CsPbBrI2,seebeck,450K
1246,-2.1,450.0,-0.002858997625,-6.104574715e-07,1.609354716e-05,-7.421279785e-07,-0.002863390674,-1.170796977e-05,2.156871344e-07,-1.481917831e-07,-0.002883998562,CsPbBrI2,seebeck,450K
1247,-2.05,450.0,-0.002751479274,-5.063521303e-07,1.744221304e-05,-6.343940546e-07,-0.002756135424,-1.276338603e-05,2.127948451e-07,-1.470615859e-07,-0.00278538408,CsPbBrI2,seebeck,450K
1248,-2.0,450.0,-0.002641005248,-4.723381506e-07,1.78560366e-05,-5.992467048e-07,-0.002645717385,-1.320722555e-05,2.139279346e-07,-1.500896378e-07,-0.002677252548,CsPbBrI2,seebeck,450K
1249,-1.95,450.0,-0.002530300213,-4.75265031e-07,1.820284139e-05,-6.029402958e-07,-0.002535036542,-1.350407525e-05,2.130291126e-07,-1.499322471e-07,-0.002569228577,CsPbBrI2,seebeck,450K
1250,-1.9,450.0,-0.002419237736,-4.678098117e-07,1.822501372e-05,-5.949112176e-07,-0.002423974504,-1.350392187e-05,2.13407454e-07,-1.499287632e-07,-0.002458173717,CsPbBrI2,seebeck,450K
1251,-1.85,450.0,-0.002308155777,-4.686624095e-07,1.82777893e-05,-5.958432465e-07,-0.00231289348,-1.354506446e-05,2.133010023e-07,-1.498541493e-07,-0.002347515588,CsPbBrI2,seebeck,450K
1252,-1.8,450.0,-0.002197053407,-4.681510321e-07,1.828250852e-05,-5.953022641e-07,-0.002201791443,-1.354852648e-05,2.132868472e-07,-1.498416649e-07,-0.002236454078,CsPbBrI2,seebeck,450K
1253,-1.75,450.0,-0.002085942623,-4.68091602e-07,1.828281338e-05,-5.952391751e-07,-0.002090680705,-1.354855699e-05,2.132856671e-07,-1.498376719e-07,-0.002125346162,CsPbBrI2,seebeck,450K
1254,-1.7,450.0,-0.001974833243,-4.681396091e-07,1.828509419e-05,-5.952879681e-07,-0.001979571196,-1.355038187e-05,2.13284056e-07,-1.498370361e-07,-0.00201425451,CsPbBrI2,seebeck,450K
1255,-1.65,450.0,-0.001863723333,-4.680186127e-07,1.828522623e-05,-5.951577582e-07,-0.001868461245,-1.355043612e-05,2.132865437e-07,-1.498381151e-07,-0.001903144546,CsPbBrI2,seebeck,450K
1256,-1.6,450.0,-0.001752613957,-4.679615926e-07,1.828528658e-05,-5.951008844e-07,-0.001757352081,-1.355035569e-05,2.132908523e-07,-1.498396019e-07,-0.001792033685,CsPbBrI2,seebeck,450K
1257,-1.55,450.0,-0.001641504343,-4.679280281e-07,1.828534456e-05,-5.950690774e-07,-0.001646242667,-1.35503706e-05,2.132941714e-07,-1.498418647e-07,-0.001680922984,CsPbBrI2,seebeck,450K
1258,-1.5,450.0,-0.001530393992,-4.679047948e-07,1.828533233e-05,-5.950467018e-07,-0.001535132434,-1.355035708e-05,2.132954975e-07,-1.498429643e-07,-0.001569811931,CsPbBrI2,seebeck,450K
1259,-1.45,450.0,-0.00141928321,-4.678948427e-07,1.828533068e-05,-5.95036174e-07,-0.001424021657,-1.355035222e-05,2.132961528e-07,-1.49843396e-07,-0.001458700839,CsPbBrI2,seebeck,450K
1260,-1.4,450.0,-0.001308172244,-4.678902288e-07,1.828531807e-05,-5.950315872e-07,-0.001312910708,-1.355034494e-05,2.132962184e-07,-1.498435045e-07,-0.00134758977,CsPbBrI2,seebeck,450K
1261,-1.35,450.0,-0.001197061286,-4.678884084e-07,1.828527271e-05,-5.950295684e-07,-0.001201799745,-1.35503192e-05,2.132956933e-07,-1.498432421e-07,-0.001236478794,CsPbBrI2,seebeck,450K
1262,-1.3,450.0,-0.001085950589,-4.678859974e-07,1.828510764e-05,-5.950266041e-07,-0.001090689027,-1.355022605e-05,2.132935029e-07,-1.49842081e-07,-0.001125368162,CsPbBrI2,seebeck,450K
1263,-1.25,450.0,-0.0009748409323,-4.678784796e-07,1.828450833e-05,-5.950170768e-07,-0.0009795792881,-1.354988828e-05,2.132854493e-07,-1.498377918e-07,-0.001014258789,CsPbBrI2,seebeck,450K
1264,-1.2,450.0,-0.0008637350855,-4.67851421e-07,1.828233294e-05,-5.94982709e-07,-0.0008684731413,-1.354866245e-05,2.132561837e-07,-1.498222002e-07,-0.0009031539891,CsPbBrI2,seebeck,450K
1265,-1.15,450.0,-0.0007526430735,-4.67753305e-07,1.827444034e-05,-5.948580668e-07,-0.0007573800405,-1.354421465e-05,2.131499951e-07,-1.497656194e-07,-0.0007920657835,CsPbBrI2,seebeck,450K
1266,-1.1,450.0,-0.0006416012027,-4.67397785e-07,1.824585489e-05,-5.944064082e-07,-0.0006463342234,-1.352810195e-05,2.127654212e-07,-1.495606529e-07,-0.000681037735,CsPbBrI2,seebeck,450K
1267,-1.05,450.0,-0.000530740178,-4.661156962e-07,1.814297619e-05,-5.927774689e-07,-0.0005354589622,-1.34700648e-05,2.113816512e-07,-1.488224618e-07,-0.0005702269124,CsPbBrI2,seebeck,450K
1268,-1.0,450.0,-0.0004205204453,-4.615619734e-07,1.778094525e-05,-5.869920981e-07,-0.000425188703,-1.326521881e-05,2.065161154e-07,-1.462181636e-07,-0.0004601895732,CsPbBrI2,seebeck,450K
1269,-0.95,450.0,-0.0003124477231,-4.458746305e-07,1.660019232e-05,-5.671488214e-07,-0.0003169464081,-1.258977558e-05,1.906949246e-07,-1.376472776e-07,-0.0003527763302,CsPbBrI2,seebeck,450K
1270,-0.9,450.0,-0.0002104498421,-3.89472028e-07,1.351479894e-05,-4.98466446e-07,-0.0002144679742,-1.075527849e-05,1.498085555e-07,-1.145712775e-07,-0.0002530339475,CsPbBrI2,seebeck,450K
1271,-0.85,450.0,-0.0001205580438,-1.575699393e-07,8.470988229e-06,-2.390776473e-07,-0.0001236591962,-7.404072158e-06,8.536895792e-08,-7.38880845e-08,-0.0001692803672,CsPbBrI2,seebeck,450K
1272,-0.8,450.0,-4.696527734e-05,4.906883127e-07,3.941661974e-06,4.474275597e-07,-4.905685669e-05,-3.732036869e-06,3.268597169e-08,-3.355642695e-08,-0.0001077557962,CsPbBrI2,seebeck,450K
1273,-0.75,450.0,6.998309462e-06,1.467773051e-06,1.076534098e-06,1.459131163e-06,5.777251257e-06,-8.876471532e-07,5.004991153e-09,-7.957888036e-09,-6.859900963e-05,CsPbBrI2,seebeck,450K
1274,-0.7,450.0,3.769862604e-05,2.053921423e-06,-2.239345697e-07,2.058870891e-06,3.683954343e-05,5.307503659e-07,-4.600579267e-09,2.092641576e-09,-4.147076823e-05,CsPbBrI2,seebeck,450K
1275,-0.65,450.0,4.381019669e-05,1.913539112e-06,-4.892008698e-07,1.921341335e-06,4.357871576e-05,9.47838444e-07,-6.449853604e-09,4.317359383e-09,-3.355413612e-05,CsPbBrI2,seebeck,450K
1276,-0.6,450.0,3.274605981e-05,1.181624411e-06,4.959213196e-07,1.189174233e-06,3.24866189e-05,1.072054667e-06,-1.961846116e-09,3.99108776e-09,-1.79118093e-05,CsPbBrI2,seebeck,450K
1277,-0.55,450.0,1.482217444e-05,5.318052851e-07,5.781722411e-07,5.34664752e-07,1.469031817e-05,2.274359115e-06,-3.605436681e-10,6.024716925e-09,-1.408697181e-05,CsPbBrI2,seebeck,450K
1278,-0.5,450.0,-4.435923721e-05,-4.410316406e-07,1.47187729e-06,-4.432335465e-07,-4.441152094e-05,3.287839274e-06,3.884974115e-09,4.630449221e-09,-2.224644618e-05,CsPbBrI2,seebeck,450K
1279,-0.45,450.0,-0.0001294036407,1.371749382e-06,4.22762113e-06,1.407057464e-06,-0.0001323900965,5.500387822e-06,1.415992745e-08,-5.883554304e-10,4.014415313e-06,CsPbBrI2,seebeck,450K
1280,-0.4,450.0,-0.0002483019861,7.604805949e-08,5.880475202e-06,1.718788831e-07,-0.0002553982866,7.400101101e-06,1.823922852e-08,-1.324020394e-08,-1.083078595e-05,CsPbBrI2,seebeck,450K
1281,-0.35,450.0,-0.0002716891876,-4.482064939e-07,5.346610098e-06,-3.325304023e-07,-0.0002797666195,5.261493996e-06,9.313772493e-09,-3.643107884e-08,-1.740692099e-05,CsPbBrI2,seebeck,450K
1282,-0.3,450.0,-0.000228387538,-1.054075293e-06,4.029252842e-06,-9.670833e-07,-0.000232534183,3.771156737e-06,-2.164219984e-08,-6.028202328e-08,1.643082365e-05,CsPbBrI2,seebeck,450K
1283,-0.25,450.0,-0.0001742401201,-7.066677932e-07,1.274255591e-06,-6.732262817e-07,-0.0001747871289,1.58288143e-06,-9.640405919e-08,-9.407380823e-08,-4.213356192e-07,CsPbBrI2,seebeck,450K
1284,-0.2,450.0,-0.0001258315764,-8.924024295e-08,-3.048303559e-07,-8.977141134e-08,-0.0001253745208,4.663566607e-07,-1.302892962e-07,-8.946637032e-08,-1.59957921e-05,CsPbBrI2,seebeck,450K
1285,-0.15,450.0,-9.01848995e-05,1.939245047e-07,8.281937952e-08,1.744892494e-07,-8.871287276e-05,5.571578645e-07,-5.216510904e-08,-6.416787541e-08,1.289578323e-05,CsPbBrI2,seebeck,450K
1286,-0.1,450.0,-6.66167954e-05,4.864663312e-08,5.09993734e-07,2.902853823e-08,-6.459402125e-05,3.471197866e-07,4.291302505e-08,-6.699351304e-08,8.889826994e-06,CsPbBrI2,seebeck,450K
1287,-0.05,450.0,-5.216154346e-05,-4.404370638e-07,3.763313308e-08,-4.4649916e-07,-5.04367007e-05,-3.588621313e-08,-4.715717031e-08,-8.358297776e-08,-1.931321841e-05,CsPbBrI2,seebeck,450K
1288,0.0,450.0,-4.290529738e-05,-8.98810938e-07,-3.488069408e-07,-8.925859113e-07,-4.193995766e-05,-1.940674221e-07,-1.702937779e-07,-1.411524521e-07,-6.145687877e-06,CsPbBrI2,seebeck,450K
1289,0.05,450.0,-3.522885645e-05,-1.016593842e-06,-3.646126068e-07,-1.00480908e-06,-3.49994229e-05,-2.640830371e-07,-1.853648812e-07,-1.955397791e-07,1.521435149e-05,CsPbBrI2,seebeck,450K
1290,0.1,450.0,-2.850064806e-05,-7.540960124e-07,-1.892795811e-07,-7.445507806e-07,-2.844499506e-05,-2.189165833e-07,-9.913315008e-08,-1.48740165e-07,1.145902225e-06,CsPbBrI2,seebeck,450K
1291,0.15,450.0,-2.196477654e-05,-3.262164071e-07,-7.581162651e-08,-3.187571507e-07,-2.134598521e-05,-1.233702028e-07,-4.081846164e-08,-7.479708261e-08,-1.419557705e-05,CsPbBrI2,seebeck,450K
1292,0.2,450.0,-1.659494568e-05,4.268967443e-08,-9.408678643e-08,4.494410722e-08,-1.619524423e-05,-6.450646074e-08,-4.479854091e-08,-4.322937067e-08,1.735175335e-06,CsPbBrI2,seebeck,450K
1293,0.25,450.0,-1.208602544e-05,2.45490304e-07,-7.324031661e-08,2.484939314e-07,-1.130365988e-05,-3.378052223e-08,-2.687151635e-08,-2.679958969e-08,1.307588435e-05,CsPbBrI2,seebeck,450K
1294,0.3,450.0,-8.544723426e-06,2.985321582e-07,2.694184125e-08,2.982508626e-07,-8.411747184e-06,-1.585601487e-08,2.57796354e-08,-1.249546704e-08,-2.72883717e-06,CsPbBrI2,seebeck,450K
1295,0.35,450.0,-6.067415109e-06,2.786216883e-07,7.549329098e-08,2.78538532e-07,-5.789725849e-06,-1.475198196e-08,5.08858175e-08,-1.043646481e-08,-9.769548052e-06,CsPbBrI2,seebeck,450K
1296,0.4,450.0,-3.028331838e-06,2.117500981e-07,9.535187575e-08,2.11322728e-07,-3.095671392e-06,6.924000362e-09,7.056326483e-08,4.996847667e-09,4.159019644e-06,CsPbBrI2,seebeck,450K
1297,0.45,450.0,-1.835374083e-06,1.352660148e-07,1.011248787e-07,1.34901835e-07,-1.764186915e-06,4.053956822e-08,7.818603728e-08,2.996705416e-08,7.640068062e-06,CsPbBrI2,seebeck,450K
1298,0.5,450.0,9.40375171e-07,6.44837343e-08,1.102543873e-07,6.454264959e-08,1.215376367e-06,3.351290787e-08,8.637897561e-08,2.702624355e-08,-2.397999764e-06,CsPbBrI2,seebeck,450K
1299,0.55,450.0,3.325355865e-06,5.235030632e-09,6.742788167e-08,5.259002142e-09,3.379502422e-06,1.635922997e-08,5.308936221e-08,1.397359474e-08,-2.186525901e-06,CsPbBrI2,seebeck,450K
1300,0.6,450.0,6.661794296e-06,-4.089500998e-08,3.06373054e-08,-4.076027302e-08,6.944500087e-06,2.969794159e-08,2.162912802e-08,2.14873513e-08,7.715768026e-06,CsPbBrI2,seebeck,450K
1301,0.65,450.0,1.100062267e-05,-6.250382299e-08,-2.310872447e-08,-6.219928859e-08,1.166529867e-05,2.44720817e-08,-1.4613784e-08,2.016564023e-08,7.886905614e-06,CsPbBrI2,seebeck,450K
1302,0.7,450.0,1.788509823e-05,-2.91736148e-08,-7.355420712e-08,-2.903095888e-08,1.817072345e-05,-2.718542519e-08,-4.572584381e-08,-1.277236005e-08,6.155176617e-06,CsPbBrI2,seebeck,450K
1303,0.75,450.0,2.851106861e-05,3.44500266e-08,-8.072151523e-08,3.541977553e-08,2.925034363e-05,-3.97672264e-08,-4.75672465e-08,-1.953290598e-08,1.066750306e-05,CsPbBrI2,seebeck,450K
1304,0.8,450.0,4.158892261e-05,1.007727606e-07,-8.737467922e-08,1.021611421e-07,4.216474803e-05,8.443160593e-09,-5.078908858e-08,1.096562199e-08,2.227543576e-05,CsPbBrI2,seebeck,450K
1305,0.85,450.0,5.72341919e-05,1.267175642e-07,-1.908685418e-07,1.28258871e-07,5.749834914e-05,4.183893007e-08,-1.096143269e-07,3.675938567e-08,2.540586405e-05,CsPbBrI2,seebeck,450K
1306,0.9,450.0,6.276611338e-05,5.845595536e-08,-4.010599033e-07,5.91087694e-08,6.232958733e-05,-3.431118995e-08,-2.149738191e-07,9.307501795e-09,1.63764547e-05,CsPbBrI2,seebeck,450K
1307,0.95,450.0,4.5949053e-05,-5.84804446e-08,-5.200097401e-07,-5.931466172e-08,4.555716341e-05,-1.593614496e-07,-2.156982353e-07,-5.353430589e-08,3.186090605e-05,CsPbBrI2,seebeck,450K
1308,1.0,450.0,1.659236105e-05,-4.137885297e-08,-3.688547975e-07,-4.22004196e-08,1.581078883e-05,-1.594103799e-07,-7.762545491e-08,-5.995248559e-08,4.124255517e-05,CsPbBrI2,seebeck,450K
1309,1.05,450.0,-6.336173093e-06,1.066376219e-07,-3.520008762e-08,1.06876521e-07,-6.93669897e-06,-2.729035008e-08,1.136883507e-07,-8.395451769e-10,3.652589004e-05,CsPbBrI2,seebeck,450K
1310,1.1,450.0,-1.171134991e-05,1.141691167e-07,1.036949003e-07,1.148523542e-07,-1.22401845e-05,6.350560876e-08,2.37240288e-07,4.639766208e-08,5.127624158e-05,CsPbBrI2,seebeck,450K
1311,1.15,450.0,-1.115610147e-05,-3.953679745e-08,1.841651738e-07,-3.928347484e-08,-1.119382513e-05,4.988034827e-08,3.08272199e-07,2.983528e-08,5.41681488e-05,CsPbBrI2,seebeck,450K
1312,1.2,450.0,-8.027468989e-06,-1.17245034e-07,2.350049796e-07,-1.173765971e-07,-7.749079377e-06,-5.244218869e-08,2.94346981e-07,-6.609973083e-08,2.439980426e-05,CsPbBrI2,seebeck,450K
1313,1.25,450.0,-5.796295024e-06,-9.243620133e-08,1.620653057e-07,-9.264599983e-08,-5.472041797e-06,-1.674075356e-07,1.886485215e-07,-1.923805946e-07,-3.874677564e-07,CsPbBrI2,seebeck,450K
1314,1.3,450.0,-5.520734862e-06,-7.805263499e-08,4.199868581e-08,-7.821637339e-08,-5.35464075e-06,-1.813282551e-07,5.682026011e-08,-2.344876602e-07,-2.650846633e-05,CsPbBrI2,seebeck,450K
1315,1.35,450.0,-7.991052454e-06,-5.095808178e-08,-1.566285684e-08,-5.118436385e-08,-8.142029212e-06,-6.890351211e-08,-4.599509186e-09,-1.458984212e-07,-4.356774833e-05,CsPbBrI2,seebeck,450K
1316,1.4,450.0,-6.970180248e-06,2.527018462e-08,5.27037742e-08,2.485198447e-08,-7.336253895e-06,6.951756658e-08,4.990910937e-08,-1.973393673e-08,-4.016874816e-05,CsPbBrI2,seebeck,450K
1317,1.45,450.0,-1.851540022e-06,1.044325227e-07,8.183195683e-08,1.040060842e-07,-2.085892772e-06,1.809530388e-07,7.02605682e-08,8.494361585e-08,-2.462631948e-05,CsPbBrI2,seebeck,450K
1318,1.5,450.0,8.597215755e-06,1.499905128e-07,2.526135404e-08,1.496470209e-07,8.650971341e-06,2.358718278e-07,2.438587469e-08,1.398281329e-07,-1.672353627e-06,CsPbBrI2,seebeck,450K
1319,1.55,450.0,2.177597964e-05,1.513569907e-07,-1.445345758e-08,1.510167846e-07,2.196720177e-05,2.577476996e-07,-1.01626039e-08,1.616812449e-07,2.29723975e-05,CsPbBrI2,seebeck,450K
1320,1.6,450.0,3.157141906e-05,1.039278097e-07,1.196992821e-08,1.036813651e-07,3.170193003e-05,2.256736316e-07,-4.619296698e-09,1.359818763e-07,4.803071551e-05,CsPbBrI2,seebeck,450K
1321,1.65,450.0,2.195430602e-05,-9.15418767e-08,-1.372809007e-08,-9.168681371e-08,2.18950693e-05,1.20504822e-07,-5.603700753e-08,3.282583933e-08,7.32421674e-05,CsPbBrI2,seebeck,450K
1322,1.7,450.0,-1.030698223e-05,-3.539540148e-07,-1.623888553e-07,-3.542026138e-07,-1.050615607e-05,5.549960233e-08,-2.146317545e-07,-6.186028979e-08,8.894209478e-05,CsPbBrI2,seebeck,450K
1323,1.75,450.0,-3.268810748e-05,-3.569149106e-07,-1.013765889e-07,-3.567589904e-07,-3.268439143e-05,8.979223388e-08,-9.251988491e-08,1.613751792e-08,6.535787627e-05,CsPbBrI2,seebeck,450K
1324,1.8,450.0,-3.094269861e-05,-1.955150004e-07,5.153610245e-08,-1.942600698e-07,-3.055201085e-05,8.686074775e-08,1.49647494e-07,1.422179343e-07,-3.531546212e-06,CsPbBrI2,seebeck,450K
1325,1.85,450.0,-1.95627736e-05,6.013169748e-08,3.07510518e-08,6.232684336e-08,-1.897211205e-05,-6.144405597e-08,7.627825813e-08,-4.059387429e-08,-5.038941599e-05,CsPbBrI2,seebeck,450K
1326,1.9,450.0,-1.277212357e-05,2.800095312e-07,1.411666155e-08,2.827981572e-07,-1.230913702e-05,-1.275250578e-07,3.920722575e-08,-1.553279268e-07,-5.595877031e-05,CsPbBrI2,seebeck,450K
1327,1.95,450.0,-1.063292597e-05,3.282106431e-07,-3.005165421e-08,3.306964552e-07,-1.045878337e-05,-6.242184274e-08,-3.311354364e-08,-6.344840512e-08,-4.428477854e-05,CsPbBrI2,seebeck,450K
1328,2.0,450.0,-7.622725013e-06,2.307578243e-07,-7.088113478e-08,2.321692143e-07,-7.401652547e-06,-2.593199624e-08,-9.798339032e-08,-1.600381645e-08,-3.020412417e-05,CsPbBrI2,seebeck,450K
1329,2.05,450.0,-4.939102383e-06,9.585149014e-08,-1.369421459e-08,9.550738883e-08,-4.285279115e-06,-5.587691634e-08,-2.502678804e-08,-5.862913307e-08,-1.93260512e-05,CsPbBrI2,seebeck,450K
1330,2.1,450.0,-3.061631083e-06,-4.27959255e-08,3.537204692e-08,-4.510791001e-08,-2.159759253e-06,-1.066566504e-07,3.915709762e-08,-1.219357745e-07,-1.355864213e-05,CsPbBrI2,seebeck,450K
1331,2.15,450.0,-6.479277801e-07,-1.318412973e-07,-3.856653046e-08,-1.348295553e-07,-1.941309192e-07,-1.353746006e-07,-4.519884762e-08,-1.574319093e-07,-1.156606626e-05,CsPbBrI2,seebeck,450K
1332,2.2,450.0,2.594002759e-06,-8.030677384e-08,-9.162021706e-08,-8.143173102e-08,2.010403411e-06,-8.956203016e-08,-1.094404258e-07,-1.134943733e-07,-1.367127073e-05,CsPbBrI2,seebeck,450K
1333,2.25,450.0,6.493278093e-06,-6.52651666e-09,-2.447251248e-08,-5.845334931e-09,4.913640205e-06,-1.271814791e-08,-4.83785762e-08,-4.129544148e-08,-1.479044434e-05,CsPbBrI2,seebeck,450K
1334,2.3,450.0,1.110189827e-05,-2.300634636e-08,8.99852481e-08,-2.207610618e-08,9.243631465e-06,6.205765661e-08,5.211842735e-08,2.012551419e-08,-1.706814878e-05,CsPbBrI2,seebeck,450K
1335,2.35,450.0,1.58890875e-05,-1.189690267e-07,1.414740621e-07,-1.179744224e-07,1.453290278e-05,1.004798915e-07,9.554437615e-08,4.730335449e-08,-1.591542311e-05,CsPbBrI2,seebeck,450K
